2018-12-21 06:09:35.392456 -- Epoch: [2][190/354]	Time 2.306 (2.337)	Data 0.002 (0.004)	Loss 2.0285 (2.5167)	Prec@1 35.000 (24.476)	Prec@5 72.000 (63.895)
2018-12-21 06:10:00.152853 -- Epoch: [2][200/354]	Time 2.302 (2.344)	Data 0.004 (0.004)	Loss 2.0809 (2.5024)	Prec@1 36.000 (24.826)	Prec@5 74.000 (64.249)
2018-12-21 06:10:23.662526 -- Epoch: [2][210/354]	Time 2.476 (2.344)	Data 0.003 (0.004)	Loss 1.9940 (2.4807)	Prec@1 39.000 (25.408)	Prec@5 75.000 (64.692)
2018-12-21 06:10:46.839875 -- Epoch: [2][220/354]	Time 2.271 (2.343)	Data 0.002 (0.004)	Loss 1.9099 (2.4602)	Prec@1 44.000 (25.964)	Prec@5 71.000 (65.127)
2018-12-21 06:11:10.482190 -- Epoch: [2][230/354]	Time 2.397 (2.344)	Data 0.003 (0.004)	Loss 1.9923 (2.4431)	Prec@1 37.000 (26.372)	Prec@5 79.000 (65.567)
2018-12-21 06:11:33.568221 -- Epoch: [2][240/354]	Time 2.332 (2.342)	Data 0.004 (0.004)	Loss 1.9451 (2.4292)	Prec@1 44.000 (26.763)	Prec@5 81.000 (65.917)
2018-12-21 06:11:56.766754 -- Epoch: [2][250/354]	Time 2.489 (2.342)	Data 0.005 (0.004)	Loss 1.8922 (2.4074)	Prec@1 45.000 (27.402)	Prec@5 78.000 (66.498)
2018-12-21 06:12:20.031759 -- Epoch: [2][260/354]	Time 2.343 (2.341)	Data 0.003 (0.004)	Loss 1.7665 (2.3849)	Prec@1 43.000 (27.996)	Prec@5 83.000 (67.046)
2018-12-21 06:12:43.110348 -- Epoch: [2][270/354]	Time 2.269 (2.340)	Data 0.002 (0.004)	Loss 1.9214 (2.3689)	Prec@1 45.000 (28.454)	Prec@5 78.000 (67.528)
2018-12-21 06:13:06.598296 -- Epoch: [2][280/354]	Time 2.385 (2.340)	Data 0.004 (0.004)	Loss 1.8011 (2.3520)	Prec@1 43.000 (28.875)	Prec@5 79.000 (67.954)
2018-12-21 06:13:30.166199 -- Epoch: [2][290/354]	Time 2.480 (2.341)	Data 0.003 (0.004)	Loss 1.4859 (2.3332)	Prec@1 54.000 (29.320)	Prec@5 89.000 (68.412)
2018-12-21 06:13:52.976200 -- Epoch: [2][300/354]	Time 2.268 (2.339)	Data 0.003 (0.004)	Loss 1.9841 (2.3105)	Prec@1 41.000 (29.864)	Prec@5 75.000 (68.904)
2018-12-21 06:14:15.918819 -- Epoch: [2][310/354]	Time 2.336 (2.337)	Data 0.003 (0.004)	Loss 1.8427 (2.2930)	Prec@1 42.000 (30.341)	Prec@5 75.000 (69.302)
2018-12-21 06:14:39.050834 -- Epoch: [2][320/354]	Time 2.291 (2.336)	Data 0.003 (0.004)	Loss 1.5895 (2.2749)	Prec@1 46.000 (30.807)	Prec@5 89.000 (69.735)
2018-12-21 06:15:02.160481 -- Epoch: [2][330/354]	Time 2.336 (2.336)	Data 0.005 (0.004)	Loss 1.4515 (2.2542)	Prec@1 51.000 (31.390)	Prec@5 89.000 (70.166)
2018-12-21 06:15:25.369278 -- Epoch: [2][340/354]	Time 2.361 (2.335)	Data 0.003 (0.004)	Loss 1.4450 (2.2343)	Prec@1 53.000 (31.839)	Prec@5 87.000 (70.607)
2018-12-21 06:15:48.665786 -- Epoch: [2][350/354]	Time 2.409 (2.335)	Data 0.003 (0.004)	Loss 1.6519 (2.2141)	Prec@1 49.000 (32.379)	Prec@5 84.000 (71.031)
2018-12-21 06:16:24.986522 -- Epoch: [3][0/354]	Time 3.208 (3.208)	Data 0.104 (0.104)	Loss 1.6144 (1.6144)	Prec@1 40.000 (40.000)	Prec@5 85.000 (85.000)
2018-12-21 06:16:48.414420 -- Epoch: [3][10/354]	Time 2.363 (2.421)	Data 0.002 (0.012)	Loss 1.5542 (1.6350)	Prec@1 52.000 (46.545)	Prec@5 85.000 (85.545)
2018-12-21 06:17:12.025537 -- Epoch: [3][20/354]	Time 2.243 (2.393)	Data 0.002 (0.007)	Loss 1.6054 (1.6122)	Prec@1 47.000 (46.524)	Prec@5 85.000 (86.095)
2018-12-21 06:17:35.786423 -- Epoch: [3][30/354]	Time 2.475 (2.387)	Data 0.003 (0.006)	Loss 1.8242 (1.5967)	Prec@1 41.000 (47.161)	Prec@5 81.000 (85.968)
2018-12-21 06:17:58.945377 -- Epoch: [3][40/354]	Time 2.201 (2.370)	Data 0.003 (0.005)	Loss 1.5757 (1.5709)	Prec@1 49.000 (47.537)	Prec@5 86.000 (86.073)
2018-12-21 06:18:22.742970 -- Epoch: [3][50/354]	Time 2.444 (2.372)	Data 0.003 (0.005)	Loss 1.4727 (1.5547)	Prec@1 51.000 (48.137)	Prec@5 82.000 (86.294)
2018-12-21 06:18:45.820953 -- Epoch: [3][60/354]	Time 2.383 (2.361)	Data 0.002 (0.004)	Loss 1.3859 (1.5398)	Prec@1 52.000 (48.541)	Prec@5 91.000 (86.393)
2018-12-21 06:19:09.215785 -- Epoch: [3][70/354]	Time 2.260 (2.358)	Data 0.003 (0.004)	Loss 1.5215 (1.5279)	Prec@1 47.000 (48.817)	Prec@5 84.000 (86.423)
2018-12-21 06:19:32.305955 -- Epoch: [3][80/354]	Time 2.354 (2.352)	Data 0.003 (0.004)	Loss 1.3434 (1.5184)	Prec@1 52.000 (49.198)	Prec@5 90.000 (86.642)
2018-12-21 06:19:55.495699 -- Epoch: [3][90/354]	Time 2.236 (2.349)	Data 0.003 (0.004)	Loss 1.1018 (1.5075)	Prec@1 64.000 (49.308)	Prec@5 96.000 (86.846)
2018-12-21 06:20:18.667510 -- Epoch: [3][100/354]	Time 2.227 (2.345)	Data 0.003 (0.004)	Loss 1.3873 (1.4866)	Prec@1 55.000 (49.970)	Prec@5 88.000 (87.059)
2018-12-21 06:20:41.893852 -- Epoch: [3][110/354]	Time 2.352 (2.343)	Data 0.003 (0.004)	Loss 1.2871 (1.4772)	Prec@1 60.000 (50.207)	Prec@5 97.000 (87.270)
2018-12-21 06:21:05.208641 -- Epoch: [3][120/354]	Time 2.332 (2.342)	Data 0.003 (0.004)	Loss 1.4779 (1.4719)	Prec@1 45.000 (50.413)	Prec@5 89.000 (87.421)
2018-12-21 06:21:28.217666 -- Epoch: [3][130/354]	Time 2.286 (2.339)	Data 0.003 (0.004)	Loss 1.5398 (1.4682)	Prec@1 48.000 (50.374)	Prec@5 90.000 (87.649)
2018-12-21 06:21:51.858356 -- Epoch: [3][140/354]	Time 2.458 (2.341)	Data 0.003 (0.004)	Loss 1.5351 (1.4624)	Prec@1 48.000 (50.560)	Prec@5 86.000 (87.652)
2018-12-21 06:22:15.307381 -- Epoch: [3][150/354]	Time 2.278 (2.341)	Data 0.005 (0.004)	Loss 1.0999 (1.4523)	Prec@1 65.000 (50.940)	Prec@5 94.000 (87.795)
2018-12-21 06:22:38.533737 -- Epoch: [3][160/354]	Time 2.440 (2.340)	Data 0.003 (0.004)	Loss 1.1433 (1.4450)	Prec@1 59.000 (51.230)	Prec@5 90.000 (87.901)
2018-12-21 06:23:02.051647 -- Epoch: [3][170/354]	Time 2.378 (2.341)	Data 0.003 (0.004)	Loss 1.1750 (1.4293)	Prec@1 60.000 (51.684)	Prec@5 90.000 (88.111)
2018-12-21 06:23:25.255950 -- Epoch: [3][180/354]	Time 2.479 (2.340)	Data 0.003 (0.004)	Loss 1.1195 (1.4168)	Prec@1 62.000 (52.116)	Prec@5 92.000 (88.326)
2018-12-21 06:23:48.736967 -- Epoch: [3][190/354]	Time 2.351 (2.340)	Data 0.005 (0.004)	Loss 1.2953 (1.4063)	Prec@1 53.000 (52.461)	Prec@5 90.000 (88.508)
